Batch size,Momentum,decay,Learning rate,Epochs,Neurons,Sequence size,Loss,elapsed_sec
14,0.998116992522854,9.24903490329301E-06,0.033346924286495,946,15,29,-0.005350121987924,5233.04749083519
11,0.996612780209755,1.243413797534E-06,0.0162144910306,911,27,26,-0.005351203696882,6237.97867512703
16,0.992043194848536,4.12218949226066E-06,0.018004559328277,930,36,24,-0.005373118133185,20722.4805335999
5,0.991774478559024,2.09875630733666E-06,0.01697940258341,897,65,19,-0.005376847751904,17906.2251927853
9,0.99888461551898,8.36278904236916E-06,0.003047208531774,359,32,26,-0.005393052504626,4008.70068192482
22,0.996424351669734,4.24247591690255E-06,0.012243469083981,213,84,30,-0.005399024614724,4009.42201638222
24,0.996493105199862,5.50275953369982E-06,0.002060663760609,246,75,30,-0.005400550461585,4490.64726901054
12,0.998130471167678,5.00114708991892E-06,0.011052197759319,956,13,28,-0.00540330936952,4777.77151846886
5,0.993793181724952,4.88561157265654E-06,0.005981208532244,962,14,20,-0.005447747988479,16106.9987924099
6,0.992691155321564,4.21126690862075E-06,0.009723767605989,886,44,23,-0.005473462478748,15359.389279604
7,0.992593859887326,7.24504738438161E-06,0.01741292328737,879,45,28,-0.005496633922561,14820.8546528816
5,0.997372641777818,4.76952563740223E-06,0.002066268314836,348,41,28,-0.005543231727525,6238.82932496071
17,0.992112033707966,3.36611832060678E-06,0.019966409557788,912,87,28,-0.00554578518495,19966.881321907
6,0.998922963661194,6.06529505570266E-06,0.002624815763137,436,41,30,-0.00554822462671,7056.76189303398
15,0.998643127407838,2.96094963822409E-06,0.017938862360571,106,17,7,-0.005566000423366,1100.21341204643
6,0.992408205649497,5.89169292659303E-06,0.010827183853061,906,11,18,-0.005576240597293,19155.6983368397
7,0.991269449493707,7.64348252044441E-06,0.006710661027525,860,60,6,-0.005580720080138,14390.9636654854
6,0.991551858068394,1.43610981910895E-06,0.007713094490984,824,16,30,-0.005647331926852,16612.7079687119
5,0.998368176260379,2.46118504843936E-06,0.013467899409502,602,75,30,-0.00564760038872,8397.39407229424
5,0.998530468703745,5.78186363781544E-06,0.008277305120551,101,8,20,-0.005657090682929,4009.04143095017
5,0.998353082971469,9.69372008146191E-06,0.011289473579379,728,13,22,-0.005690870399121,7683.21604681015
18,0.998567392736168,9.82529942599715E-06,0.031328921654934,768,12,26,-0.005759312969414,5531.66469931603
13,0.992378022283372,3.80476387720841E-06,0.019773544095252,960,89,26,-0.00578513441538,21218.2245759964
9,0.99890830684305,2.38267535013612E-06,0.004110467240519,406,12,26,-0.005809370900177,4777.89679551125
6,0.991193805103326,7.71395840997478E-06,0.007762381407835,940,71,19,-0.005828566652781,19733.0295860767
6,0.992447148967903,3.30294003696885E-06,0.012811320392062,854,25,23,-0.005831228691692,16042.5943515301
17,0.998917991938248,9.8357843290539E-06,0.007085262078309,107,16,14,-0.005930878044365,3010.20328116417
6,0.998688901390472,8.78845727979334E-06,0.007130434434106,894,98,20,-0.005938126176204,9271.17252087593
17,0.991472708983494,8.55461698159013E-06,0.020491282378125,590,78,17,-0.005985678376116,1099.17860150337
6,0.992387740843114,3.95899146241041E-06,0.021310438481188,846,80,20,-0.006016107364313,15619.3357396126
17,0.992549899483904,6.663292976857E-06,0.0159337104368,964,43,25,-0.00604827318618,21394.1575682163
11,0.998875014158593,3.20249468755001E-06,0.003387341666406,223,15,24,-0.006064911687529,1897.39359807968
6,0.994084172887758,6.35864149440552E-06,0.005125361995752,991,41,30,-0.006178716002333,16612.689810276
5,0.99304796571241,7.53855683309319E-06,0.015775117103966,926,90,26,-0.006180912792494,12780.9568295479
15,0.992424517097782,1.05013882133376E-06,0.017943526031117,925,82,25,-0.006191147639951,21218.3420679569
17,0.992220251619171,1.63053847439486E-06,0.011578714274729,908,42,18,-0.006195192647283,19041.6497149467
6,0.990373218041142,9.99693421790045E-06,0.022710623029716,933,70,28,-0.006195232354765,12938.6105017662
5,0.99169121604512,8.49183422583492E-06,0.017276821817562,978,81,14,-0.006227583134758,18204.051831007
6,0.99190693959151,4.45406476335832E-06,0.017668137136354,841,52,26,-0.006234304055552,14820.8008453846
12,0.998819750137246,9.44479760477837E-06,0.02867970911082,101,20,19,-0.006235971144633,1896.30367279053
5,0.995952909306066,5.76643138224044E-06,0.018534268404242,978,39,30,-0.006239614224121,15300.9245567322
15,0.991772040435276,1.50740979447428E-06,0.008592971227131,941,54,25,-0.006349818751295,21218.2504982948
5,0.99214212417169,7.44428992252132E-06,0.014363041447713,997,47,25,-0.006375595657254,13517.6986382008
5,0.998980530508374,8.95411074031914E-06,0.016841739238962,854,16,6,-0.006413157937597,4777.8243970871
9,0.998213616498271,8.1053082619728E-06,0.025618788727044,177,21,28,-0.006430338519896,4009.14204072952
12,0.991600664864078,1.82919361676116E-06,0.017585748199106,704,32,24,-0.006475609945173,1895.96459746361
7,0.990002369761072,6.16040319445642E-06,0.024644322301332,832,45,23,-0.006485879570736,13426.4394171238
5,0.991862596749507,4.02764616333854E-06,0.011367364871005,949,13,16,-0.006528437583863,19041.4950351715
6,0.991733789819266,8.30013811509856E-06,0.010534011979561,965,25,7,-0.006539491781344,19313.651250124
9,0.992182624088084,5.66483862101082E-06,0.013747157802045,937,27,25,-0.006547999190553,21394.038412571
5,0.994196514678828,4.45858873879318E-06,0.017761974655964,896,18,30,-0.006552997293071,16818.9754443169
6,0.998868337170348,3.43820471643206E-06,0.012407026632409,901,84,20,-0.006566895270034,9223.95060873032
11,0.992322115086532,6.43841622368589E-06,0.024524031096067,936,58,21,-0.006582262391519,20722.3949155807
27,0.998964555540961,6.01419249055172E-06,0.029664770076638,702,54,26,-0.006623197237941,4778.18999481201
5,0.99111574459986,3.72669576541511E-06,0.00454813370836,838,9,19,-0.006636328129995,16107.0990924835
6,0.998322210817378,6.89899978482807E-06,0.001458125127142,100,18,25,-0.00663806293457,4009.04860901833
29,0.998002057260049,2.62689288998851E-06,0.013844985537628,102,65,14,-0.006671156926253,3009.61032271385
6,0.991911621316828,3.5238876928765E-06,0.024788627842601,887,60,22,-0.006695128555753,17503.3765923977
30,0.992668189335288,1.50076437870721E-06,0.02475844237287,591,34,21,-0.006734806259996,648.966084718704
5,0.996307743895656,3.17384255849712E-06,0.017028616658561,810,61,27,-0.006760017579778,13924.5484075546
6,0.991280351579757,2.18125587669797E-06,0.01391993909661,857,49,22,-0.006768406947192,15808.3281359673
7,0.99881282944034,3.38077961887471E-06,0.013036282392653,953,81,21,-0.006808929802164,7890.4019985199
7,0.998174917927708,3.93860001667028E-06,0.019288720174783,850,80,28,-0.006844680075363,7710.37220072746
19,0.992464298968907,8.56946029424582E-06,0.021577365667601,972,91,21,-0.006850587297231,21025.3107409477
5,0.990989524424119,4.90305615558642E-06,0.009006086799316,852,21,28,-0.006859245512294,16736.6751339436
30,0.991415125669847,6.90816847495516E-06,0.01125569085773,971,27,30,-0.006911794076704,20021.1212368011
21,0.991966884480038,4.16224144647911E-06,0.016404144918663,909,66,21,-0.006925011259553,19562.4496877193
11,0.998265448565736,1.15735474326359E-06,0.007047270520925,105,61,14,-0.006991242240999,3010.19153022766
15,0.998955918177227,9.83884758877009E-06,0.025952869874062,668,18,27,-0.007001254212191,5138.12722802162
6,0.998194755907335,9.31310207570879E-06,0.012412107162326,803,48,26,-0.007017973696496,8047.56293606758
5,0.991470332078462,8.6536717900071E-06,0.014722911827417,902,58,19,-0.007063218461553,19120.5642223358
5,0.991643027774433,3.77261709125159E-06,0.009016298282932,965,70,29,-0.007071621423107,21218.0315868855
30,0.996170820691166,3.66333251089543E-06,0.005551381268424,101,25,8,-0.007073823704707,1897.26306271553
6,0.996344691261038,7.50051220204213E-06,0.013707572889809,880,5,26,-0.007091248546668,13868.7285146713
5,0.991288094956563,4.34817657390753E-06,0.017029102467952,953,78,21,-0.007120401629149,20120.5514776707
6,0.991659226760656,2.91695372841642E-06,0.016067510677057,924,62,26,-0.007131406036701,20265.6685760021
6,0.998760906512073,5.26133971568859E-06,0.00164039179265,837,38,29,-0.007147523604574,6660.37520551682
6,0.992235922105926,3.64777354400151E-06,0.016907590563007,946,9,5,-0.007205850642287,18001.8444926739
19,0.998681047645359,8.97856070803747E-06,0.028775364436864,101,31,27,-0.007223106623489,3010.98202848434
6,0.99224110384333,9.23986963548715E-06,0.007282535283765,931,5,8,-0.007223680335672,19041.5577442646
7,0.991571964824284,8.3831863816344E-06,0.027283891556179,859,26,30,-0.007272473271055,13426.3687229157
12,0.992409378454055,2.7421355375198E-06,0.010865848584555,943,39,27,-0.007275146897882,21025.1441133022
12,0.998536699614821,5.59357903459942E-06,0.017359366265294,203,22,27,-0.007341437249821,4490.6812505722
6,0.996054927934519,6.09781162761251E-06,0.015709941363778,919,96,26,-0.007353653487294,13780.1938149929
6,0.992584597445088,7.25729773809356E-06,0.009032549245799,937,23,21,-0.007367801548619,19234.7722218037
5,0.99885142715794,9.67373087740712E-06,0.019774811343018,836,18,21,-0.007407345502686,7710.29189872742
5,0.998706032495973,5.76401981175513E-06,0.01128737787821,755,25,28,-0.007407726073119,8424.69559931755
10,0.993957316105372,8.71984777353087E-06,0.006066389675759,445,63,29,-0.007447636102937,1895.57743501663
5,0.990759196882008,5.4861350960251E-06,0.015082322889423,836,76,10,-0.007470577606,15514.7158105373
11,0.998893725904474,3.93064107214702E-06,0.006139874432236,101,18,28,-0.007560733730795,1896.24859261513
5,0.998880733239341,5.9016994209916E-06,0.010067259040965,102,17,8,-0.007595812041807,1897.60778689384
5,0.991208346870447,7.4671631979594E-06,0.027660470040504,865,29,21,-0.007620988879353,16868.4443261623
6,0.998122296316245,8.51175911829507E-06,0.017704753435683,908,29,24,-0.007632689263196,10089.119079113
29,0.99216106080587,4.55671400419132E-06,0.021368580726168,952,69,15,-0.007710996266339,18235.0194208622
5,0.998458826410924,5.55584638476184E-06,0.004561868395176,473,87,26,-0.007714044476086,7294.82073545456
5,0.998523645350152,2.77385250722231E-06,0.014376673680557,876,69,23,-0.007724325356417,11016.0478219986
6,0.995500435158735,1.51890114103367E-06,0.011962536272598,820,58,17,-0.007766520298901,3009.13658761978
5,0.991213729165355,9.0916051208582E-06,0.017750354669686,855,55,17,-0.007777323799625,18868.6479532719
5,0.990253000485962,8.39150139344872E-06,0.014428823209723,883,82,22,-0.007798136138406,15986.1328687668
6,0.992897927388181,9.2017944848246E-06,0.018911111773495,880,82,22,-0.00780650058173,13243.0027456284
5,0.991418928308149,1.17956019631189E-06,0.020994821269196,915,94,9,-0.007822128561591,20438.6098473072
11,0.994581029997534,9.53633233243243E-06,0.026690249596007,508,89,25,-0.007837807645704,1895.49194335938
18,0.99853590021716,9.64801500194614E-06,0.009530487447537,742,63,23,-0.007856624629839,5000.71507835388
6,0.991322860210566,8.0782179433683E-06,0.016633257099541,940,17,22,-0.007883196686836,19822.3309345245
5,0.998820002580238,2.41246849009776E-06,0.006869137580904,570,70,25,-0.007891202748919,7758.00822401047
10,0.99200990942943,6.34463753406351E-06,0.015433645407047,939,83,21,-0.007905048955428,21218.2070109844
5,0.998908319148766,5.96575190716834E-06,0.020120149074439,904,33,26,-0.007914372724778,9836.92474317551
5,0.992258831260323,6.28116653841411E-06,0.021215253720444,910,53,7,-0.007915898303812,19402.745773077
5,0.991701161501384,5.60171462001263E-06,0.018415960300807,881,9,29,-0.007967252776237,20722.3187944889
6,0.992653021006737,1.86366781052184E-06,0.004232340760572,913,56,23,-0.007995871088075,20859.693842411
6,0.991287693862956,2.40648943714925E-06,0.006557256310762,923,16,19,-0.008017741442018,20859.7167859077
5,0.991398702332929,6.24903206218285E-06,0.007572809373535,918,87,16,-0.008028641114834,19482.6251795292
6,0.991794861448258,6.65940391389817E-06,0.019666408074263,980,66,24,-0.008036705189721,17001.0388643742
7,0.997960315803833,9.2249220345518E-06,0.015367644751418,101,86,26,-0.008055233864728,3010.06744098663
6,0.998011799037004,4.61487387892927E-06,0.013437703499147,992,75,26,-0.008057588002981,10232.4320266247
6,0.990073894295645,2.28652898646519E-06,0.013396512513279,970,73,28,-0.008083522117006,13517.7054853439
5,0.992365081957797,8.25428794140764E-06,0.011235834466409,924,52,25,-0.00811713176502,20438.4687364101
7,0.99723923538741,3.26945936490841E-06,0.018425195766403,802,8,20,-0.008125946521269,7556.15486049652
6,0.991984646433877,4.18249571190597E-06,0.007081522428024,853,5,14,-0.008158490768653,15204.0464816093
5,0.998250374476599,1.01488891519106E-06,0.011957981106607,975,26,26,-0.008165112409265,8594.54844498634
5,0.99227936410874,4.85194312116223E-06,0.013813004114615,857,21,29,-0.008190386147509,16868.363348484
5,0.994333589026135,2.10860793382893E-06,0.008039800080103,935,53,24,-0.008222423486431,13050.7821464539
6,0.991973093845798,4.61228910951248E-06,0.021719313619432,899,21,8,-0.008293809564024,15204.0957529545
19,0.991429235771278,9.30009518164571E-06,0.013023173281713,961,9,29,-0.00832710844735,20438.6732296944
22,0.998136619087224,9.67433053402669E-06,0.033982351675903,919,11,23,-0.008333647015848,4490.37262225151
17,0.991955634754516,3.59529527462277E-06,0.021513562795267,964,82,22,-0.008335877307936,20584.2147476673
5,0.997363539792369,8.40164268043468E-06,0.019215106605228,802,56,20,-0.008351030355123,10117.6968140602
16,0.998353147167916,2.63137724904201E-06,0.003699499214509,100,62,14,-0.008390654089678,650.50038433075
5,0.998219409925595,8.82488458473698E-06,0.02263650231755,939,17,27,-0.008395476152803,7662.05260825157
5,0.991604591921728,8.50945221767287E-06,0.02369581644256,952,77,10,-0.008418432555675,19120.6207942963
6,0.998935487236016,9.65423141601856E-06,0.006763720658653,103,43,26,-0.008429923956778,3010.56837558746
5,0.990852682832159,6.99656708298492E-06,0.016611035026939,944,96,22,-0.008437476929669,21218.0824048519
13,0.998916612506184,7.90000934916263E-06,0.010106748294607,105,57,16,-0.008451257584966,3010.39195179939
8,0.998947585289722,2.36463678926357E-06,0.014122734006858,199,20,20,-0.008474101930072,4008.99504375458
7,0.998413252749825,2.98004681166445E-06,0.012387845979919,762,24,28,-0.008480607531965,7890.49060821533
29,0.998927630536998,9.64429066655196E-06,0.026903743397192,542,10,28,-0.008521714202699,4009.54557323456
18,0.99898341959921,8.43982479452264E-06,0.008684716424542,144,51,30,-0.008521873263582,3010.11570954323
15,0.992499622478288,1.1388592392965E-06,0.013060998937974,915,72,26,-0.008548904993036,19733.1137912273
6,0.998373606015553,3.72105123396596E-06,0.010653469476671,999,25,24,-0.008584496153994,8485.43648838997
5,0.991695637959167,8.61581714923944E-06,0.018116924733253,944,34,18,-0.008596688827917,19966.8614149094
7,0.998368297991882,2.04118658635366E-06,0.002518569400609,694,15,23,-0.008627777757417,5360.49860239029
5,0.992173131977572,5.82475726997332E-06,0.026924912435176,961,12,14,-0.008633213991434,19894.6510045528
5,0.998980722143556,4.53474372591027E-06,0.009034946482444,176,6,10,-0.00864207918271,4490.62755894661
5,0.991101276360944,9.51824976132584E-06,0.011553779905431,920,72,23,-0.008666930622176,19822.2453227043
30,0.998892166543886,4.2518141347337E-06,0.013188188367505,101,10,6,-0.008674039519533,1897.03120589256
5,0.992223589939945,5.14177241220596E-06,0.01699699381914,896,39,25,-0.008704386126409,18632.7470076084
6,0.99259576824814,8.00149334614817E-06,0.025476825367143,841,42,9,-0.008707048418951,15031.8661730289
6,0.990216898944023,9.28101861842295E-06,0.003903260393696,954,72,22,-0.008709306911394,12751.2666273117
5,0.992394573314672,5.87393431143321E-06,0.016164807981441,948,59,24,-0.008730276682206,19894.5614602566
5,0.992087659686863,4.30093336149978E-06,0.014154986075551,835,21,29,-0.008858909913068,17017.6287024021
5,0.990411924809951,9.22477531068834E-06,0.010666983205921,859,43,27,-0.008864944245904,16546.7697868347
13,0.992362844932051,4.53916254903995E-06,0.015597091312569,911,65,23,-0.00890043039169,20265.7889289856
24,0.998686462879738,4.88580493999488E-06,0.006115621063671,929,12,13,-0.008978572203634,4490.55193781853
6,0.990743444325285,4.97146732467728E-06,0.017283878923886,831,76,26,-0.008980592579006,15937.2612302303
12,0.996539826155623,1.32577735894523E-06,0.01415603951802,933,50,28,-0.008988829299567,5000.53925967216
13,0.998913573519625,9.7287865077608E-06,0.006861508415219,589,15,13,-0.009012172646705,4778.19780278206
5,0.991907355156414,9.5007731591085E-06,0.024139209340034,892,22,30,-0.009031686726557,19482.4539604187
6,0.99167270832278,2.40407904309729E-06,0.000886987247986,913,83,22,-0.009098296793864,19616.1842339039
30,0.998108653303978,9.50541043528154E-06,0.017275876572101,457,21,29,-0.009185671137886,4490.54045081139
6,0.99157395873841,4.7994513171272E-06,0.022971540369843,957,44,16,-0.009263917170756,19190.8435816765
6,0.998884482958864,8.67576500523073E-06,0.021380960120158,943,51,30,-0.009275298370349,9034.61555838585
14,0.998851304535022,4.95387986898304E-06,0.025215583772172,104,30,26,-0.009302066738143,1897.84622192383
26,0.998264836037696,9.28801736126989E-06,0.019182360808339,102,70,20,-0.009306005261054,650.511314630508
6,0.992119300493496,1.46860078486133E-06,0.009714757037931,952,55,22,-0.009336428971667,20120.8135685921
13,0.998927576756354,8.30820703954844E-06,0.035508679725373,111,15,18,-0.009492113172504,1897.52244925499
